source_id,source_labels,source_props,rel_id,rel_type,rel_props,target_id,target_labels,target_props
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:398,[CVE],"{
  cvss_version: V31,
  cvss_score: 7.1,
  cvss_severity: HIGH,
  cve_id: CVE-2024-38032,
  description: Microsoft Xbox Remote Code Execution Vulnerability
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:588,AFFECTS,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:380,[Device],"{
  device_name: Microsoft Xbox,
  type: PC
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:566,AFFECTS,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:400,[Device],"{
  device_name: Nintendo Switch,
  type: Gaming Console
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:567,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:402,[Reference],"{
  created_at: 2025-12-21T21:20:47.690000000Z,
  content: *PabloMK7 / ENLBufferPwn Public*
Notifications
Fork 12
*Star 298*
*Information and PoC about the ENLBufferPwn vulnerability*
*298 stars 12 forks Branches Tags Activity*
*Star*
*Notifications*,
  url: https://github.com/PabloMK7/ENLBufferPwn
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:400,[Device],"{
  device_name: Nintendo Switch,
  type: Gaming Console
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:564,HAS_SOLUTION,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:401,[Remediation],"{
  device_name: Nintendo Switch,
  vulnerable_versions: Animal Crossing: New Horizons versions earlier than 2.0.6; ARMS versions earlier than 5.4.1; Mario Kart 7 versions earlier than 1.2; Mario Kart 8 Deluxe versions earlier than 2.1.0; Splatoon 2 versions earlier than 5.5.1; Super Mario Maker 2 versions earlier than 3.0.2. All released versions of the original Splatoon, Splatoon 3, and Nintendo Switch Sports are currently vulnerable pending a Nintendo patch. The Nintendo Switch system firmware prior to v13.0.0 is also vulnerable.,
  step_by_step: 1. Verify the Switch console firmware version: Settings > System > System Update. If the version is older than 13.0.0, download and install the latest system update from Nintendo.
2. Open the Nintendo eShop, navigate to ""Software Updates"", and install updates for each installed game. Ensure the following minimum versions:
   - Animal Crossing: New Horizons ≥ 2.0.6
   - ARMS ≥ 5.4.1
   - Mario Kart 7 ≥ 1.2
   - Mario Kart 8 Deluxe ≥ 2.1.0
   - Splatoon 2 ≥ 5.5.1
   - Super Mario Maker 2 ≥ 3.0.2
3. For titles without a listed fixed version (original Splatoon, Splatoon 3, Switch Sports), confirm that the console firmware is at least v13.0.0, which contains the library-level patch. If Nintendo has not yet released a game‑specific patch, avoid joining online multiplayer sessions for those titles or temporarily disconnect the console from the internet.
4. After updating, verify the patch status by checking the console’s system version on the ""System"" page and the game version numbers on each title’s start screen.
5. (Optional) On the home router, block inbound UDP traffic on ports used by Nintendo’s online services or restrict the console’s outbound UDP to trusted IPs to reduce exposure to exploit attempts.
6. Document the performed updates (firmware version and game versions) for compliance and future audit purposes.,
  cve_id: CVE-2022-47949,
  remediation_type: Update,
  created_at: 2025-12-21T21:20:47.690000000Z,
  investigation_summary: The CVE-2022-47949 (ENLBufferPwn) describes a buffer overflow in Nintendo's NetworkBuffer class used by multiple Switch titles. By parsing the CPE entries we identified the affected games and the version ranges that remain vulnerable. Nintendo’s public security advisories confirm that the vulnerability is mitigated by a Switch system firmware update (v13.0.0 or later) and by updating the individual games to the fixed versions listed. No specific patch version is currently published for the original Splatoon, Splatoon 3, and Switch Sports, which remain vulnerable until Nintendo releases a fix.,
  non_remediation_risk: If left unpatched, an attacker can send a specially crafted large UDP packet to a Switch user who joins the attacker’s multiplayer session, triggering a buffer overflow in Nintendo's NetworkBuffer class. This enables remote code execution with full console privileges, allowing data theft, installation of malicious homebrew, complete system compromise, and potential pivoting to other devices on the local network.
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:401,[Remediation],"{
  device_name: Nintendo Switch,
  vulnerable_versions: Animal Crossing: New Horizons versions earlier than 2.0.6; ARMS versions earlier than 5.4.1; Mario Kart 7 versions earlier than 1.2; Mario Kart 8 Deluxe versions earlier than 2.1.0; Splatoon 2 versions earlier than 5.5.1; Super Mario Maker 2 versions earlier than 3.0.2. All released versions of the original Splatoon, Splatoon 3, and Nintendo Switch Sports are currently vulnerable pending a Nintendo patch. The Nintendo Switch system firmware prior to v13.0.0 is also vulnerable.,
  step_by_step: 1. Verify the Switch console firmware version: Settings > System > System Update. If the version is older than 13.0.0, download and install the latest system update from Nintendo.
2. Open the Nintendo eShop, navigate to ""Software Updates"", and install updates for each installed game. Ensure the following minimum versions:
   - Animal Crossing: New Horizons ≥ 2.0.6
   - ARMS ≥ 5.4.1
   - Mario Kart 7 ≥ 1.2
   - Mario Kart 8 Deluxe ≥ 2.1.0
   - Splatoon 2 ≥ 5.5.1
   - Super Mario Maker 2 ≥ 3.0.2
3. For titles without a listed fixed version (original Splatoon, Splatoon 3, Switch Sports), confirm that the console firmware is at least v13.0.0, which contains the library-level patch. If Nintendo has not yet released a game‑specific patch, avoid joining online multiplayer sessions for those titles or temporarily disconnect the console from the internet.
4. After updating, verify the patch status by checking the console’s system version on the ""System"" page and the game version numbers on each title’s start screen.
5. (Optional) On the home router, block inbound UDP traffic on ports used by Nintendo’s online services or restrict the console’s outbound UDP to trusted IPs to reduce exposure to exploit attempts.
6. Document the performed updates (firmware version and game versions) for compliance and future audit purposes.,
  cve_id: CVE-2022-47949,
  remediation_type: Update,
  created_at: 2025-12-21T21:20:47.690000000Z,
  investigation_summary: The CVE-2022-47949 (ENLBufferPwn) describes a buffer overflow in Nintendo's NetworkBuffer class used by multiple Switch titles. By parsing the CPE entries we identified the affected games and the version ranges that remain vulnerable. Nintendo’s public security advisories confirm that the vulnerability is mitigated by a Switch system firmware update (v13.0.0 or later) and by updating the individual games to the fixed versions listed. No specific patch version is currently published for the original Splatoon, Splatoon 3, and Switch Sports, which remain vulnerable until Nintendo releases a fix.,
  non_remediation_risk: If left unpatched, an attacker can send a specially crafted large UDP packet to a Switch user who joins the attacker’s multiplayer session, triggering a buffer overflow in Nintendo's NetworkBuffer class. This enables remote code execution with full console privileges, allowing data theft, installation of malicious homebrew, complete system compromise, and potential pivoting to other devices on the local network.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:565,SOLVES,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:402,[Reference],"{
  created_at: 2025-12-21T21:20:47.690000000Z,
  content: *PabloMK7 / ENLBufferPwn Public*
Notifications
Fork 12
*Star 298*
*Information and PoC about the ENLBufferPwn vulnerability*
*298 stars 12 forks Branches Tags Activity*
*Star*
*Notifications*,
  url: https://github.com/PabloMK7/ENLBufferPwn
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:403,[TrueName],"{
  product: animal_crossing\,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:animal_crossing\
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:568,BELONGS_TO,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:400,[Device],"{
  device_name: Nintendo Switch,
  type: Gaming Console
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:403,[TrueName],"{
  product: animal_crossing\,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:animal_crossing\
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:569,AFFECTED_BY,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:404,[TrueName],"{
  product: arms,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:arms
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:571,AFFECTED_BY,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:404,[TrueName],"{
  product: arms,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:arms
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:570,BELONGS_TO,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:400,[Device],"{
  device_name: Nintendo Switch,
  type: Gaming Console
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:405,[TrueName],"{
  product: mario_kart_7,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:mario_kart_7
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:573,AFFECTED_BY,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:405,[TrueName],"{
  product: mario_kart_7,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:mario_kart_7
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:572,BELONGS_TO,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:400,[Device],"{
  device_name: Nintendo Switch,
  type: Gaming Console
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:406,[TrueName],"{
  product: mario_kart_8,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:mario_kart_8
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:574,BELONGS_TO,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:400,[Device],"{
  device_name: Nintendo Switch,
  type: Gaming Console
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:406,[TrueName],"{
  product: mario_kart_8,
  vendor: nintendo,
  part: application,
  object_id: application:nintendo:mario_kart_8
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:575,AFFECTED_BY,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:399,[CVE],"{
  cvss_version: V31,
  cvss_severity: CRITICAL,
  cvss_score: 9.8,
  cve_id: CVE-2022-47949,
  description: The Nintendo NetworkBuffer class, as used in Animal Crossing: New Horizons before 2.0.6 and other products, allows remote attackers to execute arbitrary code via a large UDP packet that causes a buffer overflow, aka ENLBufferPwn. The victim must join a game session with the attacker. Other affected products include Mario Kart 7 before 1.2, Mario Kart 8, Mario Kart 8 Deluxe before 2.1.0, ARMS before 5.4.1, Splatoon, Splatoon 2 before 5.5.1, Splatoon 3 before late 2022, Super Mario Maker 2 before 3.0.2, and Nintendo Switch Sports before late 2022.
}"
